Unnamed: 0,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,Endpoint_Theta,movement_time,movement_initiation_time,difference
0,0,0,0,0.562843382,3,1,-45,,1,-38.56715862,0.1998542,0.5841806,6.432841379999999
0,0,0,0,1.352822868,4,1,-135,,1,-131.0545777,0.249847,0.3661849,3.94542229999999
0,0,0,0,0.579155543,6,1,105,,1,115.8052102,0.1828529,0.5001509,10.805210200000005
0,0,0,0,1.379565799,7,1,90,,1,96.95904774,0.1668636,0.3661756,6.959047740000003
0,0,0,0,0.328902165,8,1,120,,1,126.8512269,0.1488534,0.4011507,6.8512269
0,0,0,0,-1.520260346,9,1,45,,1,45.1919597,0.0998284,0.3831453,0.19195969999999818
0,0,0,0,-0.985597019,10,1,150,,1,148.9306994,0.1168276,0.333185,1.0693005999999912
0,0,0,0,-2.016199588,11,1,165,,1,160.8183029,0.1158213,0.3512043,4.181697100000008
0,0,0,0,1.609720948,12,1,180,,1,179.4770161,0.1337942,0.3151743,0.522983900000014
0,0,0,0,0.824397089,13,2,-90,,1,-86.02534621,0.1319074,0.3351638,3.974653790000005
0,0,0,0,-0.883638743,14,2,90,,1,86.61966398,0.1838569,0.616152,3.3803360200000014
0,0,0,0,0.532371413,15,2,0,,1,9.933604466,0.1158801,0.4491669,9.933604466
0,0,0,0,-0.538189083,16,2,165,,1,155.9583077,0.1668911,0.4831698,9.041692299999994
0,0,0,0,-0.199442253,17,2,150,,1,145.8162756,0.1828994,0.4342076,4.1837243999999885
0,0,0,0,-2.38519587,18,2,135,,1,140.869729,0.1178241,0.4001605,5.869729000000007
0,0,0,0,0.816147019,19,2,105,,1,114.4005618,0.167829,0.3332011,9.400561800000006
0,0,0,0,-0.037290317,20,2,180,,1,174.9584611,0.1668699,0.2831519,5.041538900000006
0,0,0,0,-0.611901262,21,2,-45,,1,-29.16558288,0.0989648,0.4842014,15.834417120000001
0,0,0,0,0.079195572,22,2,120,,1,123.7009944,0.1329949,0.4001451,3.700994399999999
0,0,0,0,2.586031359,23,2,-135,,1,-139.9070591,0.1169544,0.3162067,4.907059099999998
0,0,0,0,-0.997225182,24,2,45,,1,41.65375389,0.0998601,0.4350589,3.3462461100000027
0,0,0,0,0.077458151,25,3,150,,1,151.4600898,0.1498536,0.3502174,1.4600897999999916
0,0,0,0,-1.641115779,26,3,165,,1,164.09257,0.1657895,0.4982618,0.9074300000000051
0,0,0,0,0.089643806,27,3,-45,,1,-31.37482026,0.115823,0.4512151,13.62517974
0,0,0,0,2.779782394,28,3,180,,1,177.022553,0.1167168,0.3502287,2.977447000000012
0,0,0,0,-1.629392529,29,3,-90,,1,-86.37633633,0.1168124,0.3670841,3.623663669999999
0,0,0,0,-0.379419891,30,3,45,,1,39.55822142,0.1178708,0.3661776,5.441778579999998
0,0,0,0,1.398299691,31,3,0,,1,8.421574286,0.099827,0.5501926,8.421574286
0,0,0,0,1.8246299,32,3,-135,,1,-134.5939669,0.0828644,0.5161371,0.4060331000000019
0,0,0,0,-0.142191019,33,3,120,,1,124.6708437,0.1668358,0.5481536,4.670843700000006
0,0,0,0,-0.663853299,34,3,135,,1,140.922396,0.1508492,0.3481814,5.922395999999992
0,0,0,0,-0.090330739,35,3,105,,1,111.6089101,0.1498636,0.4160817,6.608910100000003
0,0,0,0,1.451611027,36,3,90,,1,91.23094375,0.1198455,0.5331145,1.2309437499999945
0,0,0,0,-0.211430381,37,4,165,,1,165.7219092,0.1327323,0.4173373,0.7219091999999989
0,0,0,0,0.754281142,38,4,105,,1,117.3430486,0.1518481,0.600186,12.343048600000003
0,0,0,0,0.608649677,39,4,-45,,1,-29.5824351,0.1828399,0.3332105,15.417564899999999
0,0,0,0,0.309094363,40,4,0,,1,1.829422528,0.1338739,0.514123,1.829422528
0,0,0,0,-0.993110829,41,4,120,,1,126.7040959,0.1679169,0.5661426,6.704095899999999
0,0,0,0,1.600435337,42,4,135,,1,138.0693009,0.1328757,0.4001382,3.0693009000000018
0,0,0,0,0.744561738,43,4,180,,1,173.9193545,0.1148411,0.3681624,6.080645500000003
0,0,0,0,-0.13929959,44,4,-90,,1,-87.29000492,0.1327984,0.4171914,2.709995079999999
0,0,0,0,-2.727344371,45,4,150,,1,151.1371031,0.1177981,0.5651916,1.1371030999999903
0,0,0,0,-1.31124517,46,4,-135,,1,-137.2364881,0.1327823,0.3662217,2.2364881000000025
0,0,0,0,-1.203563872,47,4,45,,1,33.94959136,0.0998444,0.3501636,11.05040864
0,0,0,0,-0.407504076,48,4,90,,1,95.30757586,0.1658696,0.7351765,5.30757586
0,0,0,0,0.890643439,49,5,-90,,1,-92.44059251,0.1188655,0.4491629,2.440592510000002
0,0,0,0,-1.060500814,50,5,-135,,1,-130.5552819,0.0997943,0.5161559,4.444718099999989
0,0,0,0,-0.610167691,51,5,45,,1,52.69253426,0.0988245,0.5001891,7.692534260000002
0,0,0,0,-0.281951138,52,5,180,,1,174.1200369,0.1158772,0.5001867,5.879963099999998
0,0,0,0,0.020095716,53,5,150,,1,152.3428978,0.132842,0.5171871,2.342897800000003
0,0,0,0,-0.928260334,54,5,-45,,1,-37.08781891,0.1168464,0.4321987,7.912181089999997
0,0,0,0,-0.39568902,55,5,0,,1,11.73345494,0.1168208,0.6163198,11.73345494
0,0,0,0,-0.669884859,56,5,165,,1,169.729527,0.1168091,0.4991839,4.72952699999999
0,0,0,0,0.310466154,57,5,135,,1,135.5784688,0.1316838,0.6182915,0.578468799999996
0,0,0,0,-1.183359954,58,5,120,,1,125.0326511,0.1328767,0.6171691,5.032651099999995
0,0,0,0,0.494803095,59,5,90,,1,93.35020034,0.130841,0.5001928,3.3502003400000007
0,0,0,0,1.1527063,60,5,105,,1,114.3602237,0.1338753,0.3831694,9.360223700000006
0,1,1,0,-0.800397505,61,1,105,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1,114.5578955,0.118974,0.5991822,9.5578955
0,1,1,0,-0.373565264,62,1,-45,,1,-42.47416052,0.1159436,0.3681992,2.525839480000002
0,1,1,0,-1.002667412,63,1,150,,1,152.1656377,0.1500191,0.6161655,2.1656376999999907
0,1,1,0,1.576026904,64,1,-90,,1,-92.89949251,0.1169773,0.4150619,2.8994925100000017
0,1,1,0,-0.562030951,65,1,90,,1,99.1502822,0.1499982,0.3671478,9.150282200000007
0,1,1,0,-1.49733126,66,1,-135,,1,-133.4813989,0.117016,0.567188,1.5186011000000121
0,1,1,0,1.157852941,67,1,120,,1,128.7869277,0.1160054,0.5320816,8.786927700000007
0,1,1,0,-0.094644527,68,1,135,,1,138.3990004,0.1670121,0.465152,3.3990004000000056
0,1,1,0,-0.5644687,69,1,165,,1,166.4470173,0.1510185,0.4331064,1.4470172999999988
0,1,1,0,-1.17504846,70,1,45,,1,52.17066598,0.1660207,0.4512866,7.1706659800000025
0,1,1,0,-1.211564787,71,1,0,,1,3.667211822,0.2339969,0.4001875,3.667211822
0,1,1,0,1.663945983,72,1,180,,1,179.7723072,0.2330173,0.4821844,0.2276927999999998
0,1,1,0,-0.164812653,74,2,90,,1,92.46787144,0.1659955,0.6161883,2.467871439999996
0,1,1,0,1.818403473,75,2,0,,1,4.016379675,0.1500225,0.3331831,4.016379675
0,1,1,0,-1.466015261,76,2,180,,1,176.6745658,0.1509712,0.383184,3.3254341999999895
0,1,1,0,-0.519651283,77,2,105,,1,111.6395069,0.232967,0.3661973,6.639506900000001
0,1,1,0,2.100926532,78,2,135,,1,130.5038739,0.1679614,0.5321714,4.496126099999998
0,1,1,0,-0.57406478,79,2,-135,,1,-133.0985219,0.1170243,0.4331607,1.9014780999999914
0,1,1,0,-0.928153624,80,2,165,,1,160.0020792,0.1500113,0.4171739,4.997920800000003
0,1,1,0,2.506818701,81,2,120,,1,122.7917008,0.1669282,0.6832355,2.791700800000001
0,1,1,0,-0.833031477,82,2,-90,,1,-91.89123089,0.1009862,0.5831733,1.8912308900000028
0,1,1,0,3.230436901,83,2,-45,,1,-47.45355879,0.1499992,0.367166,2.4535587900000024
0,1,1,0,-0.70664193,84,2,150,,1,148.1681391,0.1500014,0.4331369,1.8318609000000095
0,1,1,0,-0.573536219,85,3,165,,1,159.0270774,0.166998,0.4331911,5.972922600000004
0,1,1,0,-0.728183764,86,3,-45,,1,-40.81307077,0.2168047,0.3323555,4.186929229999997
0,1,1,0,-0.021937617,87,3,105,,1,111.68478,0.2170378,0.4161855,6.6847800000000035
0,1,1,0,-0.333803721,88,3,135,,1,134.9537142,0.2160067,0.4841584,0.046285799999992605
0,1,1,0,1.100858196,89,3,150,,1,144.4912678,0.2480229,0.3681668,5.508732199999997
0,1,1,0,-0.843413352,90,3,0,,1,-5.157871243,0.181998,0.3351451,5.157871243
0,1,1,0,-1.286718808,91,3,-135,,1,-129.1422365,0.1329795,0.3172269,5.857763500000004
0,1,1,0,1.271329003,92,3,90,,1,92.28143984,0.1999752,0.434152,2.2814398400000044
0,1,1,0,-1.142762594,93,3,45,,1,43.13529784,0.133966,0.4832052,1.8647021600000002
0,1,1,0,-0.588785811,94,3,-90,,1,-87.73810482,0.1839489,0.3842474,2.2618951799999962
0,1,1,0,-0.043685153,95,3,120,,1,127.2764638,0.1829862,0.4011656,7.276463800000002
0,1,1,0,1.346640957,96,3,180,,1,176.0883258,0.199971,0.449188,3.911674199999993
0,1,1,0,-0.521157485,97,4,-45,,1,-38.28974704,0.1330664,0.500254,6.710252959999998
0,1,1,0,-0.377707313,98,4,135,,1,134.4519479,0.1329523,0.5161997,0.5480521000000067
0,1,1,0,0.062807233,99,4,45,,1,46.60852291,0.1170049,0.4151797,1.6085229099999978
0,1,1,0,-0.814120194,100,4,165,,1,175.7372946,0.1339704,0.5151613,10.737294600000013
0,1,1,0,0.158400011,101,4,-135,,1,-131.0305821,0.1669785,0.4331558,3.9694178999999963
0,1,1,0,-1.025750809,102,4,-90,,1,-89.06045527,0.1999587,0.3652001,0.9395447299999944
0,1,1,0,-0.104247425,103,4,90,,1,88.98843577,0.1669984,0.4501811,1.0115642300000047
0,1,1,0,-0.533630042,104,4,180,,1,176.1767888,0.149995,0.4332234,3.823211200000003
0,1,1,0,-0.465687438,105,4,105,,1,108.7649495,0.18408,0.4992117,3.7649495
0,1,1,0,-0.306647748,106,4,150,,1,149.0561165,0.1999235,0.4012645,0.9438834999999983
0,1,1,0,0.644692806,107,4,120,,1,125.8749913,0.300918,0.3842585,5.874991300000005
0,1,1,0,0.658012785,108,4,0,,1,-5.741351122,0.1999809,0.5981947,5.741351122
0,1,1,0,-0.50247751,109,5,135,,1,139.0960744,0.2680138,0.4671603,4.096074399999992
0,1,1,0,0.341233814,110,5,165,,1,162.6377169,0.2819761,0.4001908,2.3622831000000133
0,1,1,0,0.568033322,112,5,120,,1,125.1554358,0.1999737,0.4491709,5.1554358000000065
0,1,1,0,-1.659976558,113,5,150,,1,147.9718952,0.1999672,0.4181667,2.028104799999994
0,1,1,0,-0.846843626,114,5,105,,1,110.4949308,0.1169451,0.433216,5.494930800000006
0,1,1,0,-0.897236043,115,5,180,,1,174.0233766,0.1499497,0.4151532,5.976623399999994
0,1,1,0,1.146252025,116,5,0,,1,-1.283190653,0.166014,0.5501835,1.283190653
0,1,1,0,-0.733414862,117,5,90,,1,92.31828234,0.1659853,0.5341428,2.318282339999996
0,1,1,0,-0.181797445,118,5,-135,,1,-136.0450729,0.1659784,0.3681929,1.045072900000008
0,1,1,0,-1.85802977,119,5,-90,,1,-86.89544988,0.2849489,0.3502203,3.104550119999999
0,1,1,0,-0.097234679,120,5,-45,,1,-42.08454316,0.2000067,0.3351625,2.9154568399999974
0,1,1,1,29.35618028,121,1,135,"The cursor feedback is now clamped.
The location of the endpoint feedback is random.
It  has nothing to do with how accurately you reach.
Please do your best to ignore the cursor feedback and continue slicing directly through the target.",1,134.2756372,0.3000312,0.3521792,0.7243627999999944
0,1,1,1,30.75685873,122,2,135,,1,125.8616316,0.1500188,0.5331693,9.138368400000004
0,1,1,1,30.09688593,123,3,135,,1,129.3884186,0.2000103,0.4511969,5.611581400000006
0,1,1,1,31.65641302,124,4,135,,1,127.9210856,0.1500377,0.6331584,7.078914400000002
0,1,1,1,28.07825256,125,5,135,,1,118.1855465,0.1350292,0.5661402,16.8144535
0,1,1,1,30.03778599,126,6,135,,1,114.8569401,0.1329764,0.5671806,20.143059899999997
0,1,1,1,30.86381429,127,7,135,,1,95.13606728,0.1499939,0.9501679,39.863932719999994
0,1,1,1,30.54807585,128,8,135,,1,84.72183874,0.1329897,0.600197,50.278161260000005
0,1,1,1,30.94854963,129,9,135,,1,113.9076034,0.1500273,0.5991731,21.0923966
0,1,1,1,29.5951426,130,10,135,,1,100.5876613,0.1500301,0.6152244,34.41233870000001
0,1,1,1,30.76472665,131,11,135,,1,120.5644395,0.1480065,0.4181646,14.435560499999994
0,1,1,1,30.32006865,132,12,135,,1,107.404034,0.1499767,0.8331738,27.595966000000004
0,1,1,1,31.29786417,133,13,135,,1,115.7192799,0.1489757,0.9672008,19.280720099999996
0,1,1,1,28.49867529,134,14,135,,1,122.4913423,0.1179995,0.9172027,12.5086577
0,1,1,1,29.77797479,136,16,135,,1,110.2288035,0.1499274,1.0832411,24.771196500000002
0,1,1,1,29.92777764,137,17,135,,1,108.9052083,0.1659759,0.834203,26.094791700000002
0,1,1,1,30.20044539,138,18,135,,1,108.8783711,0.1500222,1.0002063,26.121628900000005
0,1,1,1,30.35734148,139,19,135,,1,105.3526129,0.1649912,0.9170801,29.647387100000003
0,1,1,1,30.36785287,140,20,135,,1,123.6992948,0.1499656,1.4321957,11.300705199999996
0,1,1,1,28.48375102,141,21,135,,1,113.9188884,0.1330673,0.8161681,21.0811116
0,1,1,1,29.63750347,142,22,135,,1,82.1780641,0.1669736,1.4661836,52.8219359
0,1,1,1,29.19253344,143,23,135,,1,112.9273601,0.1490599,0.8851734,22.0726399
0,1,1,1,29.33544268,144,24,135,,1,118.8753143,0.1680149,4.3331969,16.1246857
0,1,1,1,29.8692429,145,25,135,,1,118.4381075,0.1480364,0.5171693,16.5618925
0,1,1,1,30.04677333,146,26,135,,1,116.8633888,0.1489728,0.1171468,18.136611200000004
0,1,1,1,29.81942101,147,27,135,,1,115.6596664,0.1990101,0.334153,19.340333599999994
0,1,1,1,30.07432385,148,28,135,,1,114.8116028,0.1839994,0.6171887,20.188397199999997
0,1,1,1,29.65923823,149,29,135,,1,112.1979779,0.114886,0.7682543,22.802022100000002
0,1,1,1,30.22474264,150,30,135,,1,121.9520901,0.1479944,0.3512008,13.047909899999993
0,1,1,1,31.53267447,151,31,135,,1,112.0223955,0.1329554,0.5151836,22.977604499999998
0,1,1,1,29.65086801,152,32,135,,1,112.6842588,0.1330014,0.4152066,22.315741200000005
0,1,1,1,30.79066484,153,33,135,,1,116.4869865,0.1329975,0.5011614,18.5130135
0,1,1,1,29.14631869,154,34,135,,1,118.6318861,0.1329613,0.3161881,16.368113899999997
0,1,1,1,29.52981398,155,35,135,,1,114.2337199,0.1519748,0.6652055,20.766280100000003
