Unnamed: 0,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,Endpoint_Theta,movement_time,movement_initiation_time,difference
0,0,0,0,1.913516275,2,1,-90,,1,-84.29603678,0.2328445,0.4841498,5.703963220000006
0,0,0,0,0.562843382,3,1,-45,,1,-40.05521731,0.1328641,0.516173,4.944782689999997
0,0,0,0,1.352822868,4,1,-135,,1,-139.3135305,0.0658774,0.484177,4.313530500000013
0,0,0,0,1.172449704,5,1,135,,1,136.7497963,0.0999078,0.4331794,1.749796300000014
0,0,0,0,0.579155543,6,1,105,,1,111.4772692,0.1168369,0.4491898,6.477269199999995
0,0,0,0,1.379565799,7,1,90,,1,95.85017887,0.116842,0.4001673,5.8501788699999935
0,0,0,0,0.328902165,8,1,120,,1,124.2533257,0.0808272,0.4181889,4.253325700000005
0,0,0,0,-1.520260346,9,1,45,,1,39.53994788,0.0828096,0.4332138,5.46005212
0,0,0,0,-0.985597019,10,1,150,,1,149.1993939,0.1009808,0.4161565,0.8006061000000102
0,0,0,0,-2.016199588,11,1,165,,1,168.6263739,0.1008942,0.3501951,3.6263739000000044
0,0,0,0,1.609720948,12,1,180,,1,177.5176345,0.0838425,0.3991608,2.482365499999986
0,0,0,0,-0.883638743,14,2,90,,1,102.1046287,0.0828009,0.4162208,12.104628700000006
0,0,0,0,0.532371413,15,2,0,,1,-2.281813362,0.1007441,0.3993181,2.281813362
0,0,0,0,-0.538189083,16,2,165,,1,155.128769,0.0988425,0.3671821,9.871230999999995
0,0,0,0,-0.199442253,17,2,150,,1,150.1187686,0.080975,0.3851901,0.11876860000000988
0,0,0,0,-2.38519587,18,2,135,,1,142.7155875,0.080862,0.3521599,7.715587499999998
0,0,0,0,0.816147019,19,2,105,,1,113.6436642,0.0838589,0.4161831,8.643664200000003
0,0,0,0,-0.037290317,20,2,180,,1,179.7732487,0.0678033,0.38321,0.22675129999998944
0,0,0,0,-0.611901262,21,2,-45,,1,-41.5660618,0.0988085,0.4171852,3.4339382
0,0,0,0,0.079195572,22,2,120,,1,131.9591536,0.0998614,0.36719,11.959153600000008
0,0,0,0,2.586031359,23,2,-135,,1,-145.6210426,0.0838656,0.3331929,10.62104260000001
0,0,0,0,-0.997225182,24,2,45,,1,35.33525135,0.0848365,0.400187,9.66474865
0,0,0,0,0.077458151,25,3,150,,1,156.8870486,0.0828164,0.400209,6.887048600000014
0,0,0,0,-1.641115779,26,3,165,,1,163.4381267,0.0838393,0.3821363,1.561873300000002
0,0,0,0,0.089643806,27,3,-45,,1,-42.80207409,0.1328235,0.350207,2.197925910000002
0,0,0,0,2.779782394,28,3,180,,1,179.2072631,0.0818647,0.3511606,0.7927368999999942
0,0,0,0,-1.629392529,29,3,-90,,1,-87.32693646,0.1158223,0.3841661,2.673063540000001
0,0,0,0,-0.379419891,30,3,45,,1,44.33709192,0.099907,0.3651301,0.6629080800000011
0,0,0,0,1.398299691,31,3,0,,1,5.34274669,0.0998625,0.3511694,5.34274669
0,0,0,0,1.8246299,32,3,-135,,1,-136.8932565,0.0998449,0.3682,1.8932565000000068
0,0,0,0,-0.142191019,33,3,120,,1,136.9112528,0.0998601,0.3671662,16.9112528
0,0,0,0,-0.663853299,34,3,135,,1,142.6014082,0.0988445,0.3681284,7.601408200000009
0,0,0,0,-0.090330739,35,3,105,,1,112.8482672,0.082895,0.4161377,7.848267199999995
0,0,0,0,1.451611027,36,3,90,,1,96.67507276,0.084874,0.4151573,6.675072760000006
0,0,0,0,-0.211430381,37,4,165,,1,158.287469,0.0668635,0.3331729,6.712531000000013
