condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,2,1,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4944656481084522,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,2,2,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28008228914617,,1.0
high,2,3,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2263791305087506,,1.0
high,2,4,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.102622743406761,,1.0
high,2,5,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.519178874041057,,1.0
high,2,6,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.307918978192966,,1.0
high,2,7,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.908194857816033,,1.0
high,2,8,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.529449400697125,,1.0
high,2,9,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.813613602859889,,1.0
high,2,10,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99900865338814,,1.0
high,2,11,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.701969411645642,,1.0
high,2,12,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7454078895865797,,1.0
high,2,13,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03033582648283,,1.0
high,2,14,baseline_no_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.281412689683128,,1.0
high,2,15,baseline_no_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.960070881330633,,1.0
high,2,16,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7195536999577139,,1.0
high,2,17,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.385460653299095,,1.0
high,2,18,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.749732734764596,,1.0
high,2,19,baseline_no_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.698598019811424,,1.0
high,2,20,baseline_no_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.910985794310188,,1.0
high,2,21,baseline_no_fb,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4875718395394703,,1.0
high,2,22,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68570347018539,,1.0
