condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,23,1,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7137330769259417,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,23,2,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.44953632671735,,1.0
low,23,3,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.522193622695668,,1.0
low,23,4,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042850025332812,,1.0
low,23,5,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1468692678261343,,1.0
low,23,6,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.759141632985704,,1.0
low,23,7,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5951112957746256,,1.0
low,23,8,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7120823855951132,,1.0
low,23,9,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.509224455098529,,1.0
low,23,10,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.913468212986979,,1.0
low,23,11,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26651629014874,,1.0
low,23,12,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5894205402896268,,1.0
low,23,13,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.241825882942045,,1.0
low,23,14,baseline_no_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.320652618615468,,1.0
low,23,15,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4129188337102185,,1.0
low,23,16,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.826234247590002,,1.0
low,23,17,baseline_no_fb,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.447483969600662,,1.0
low,23,18,baseline_no_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9859117759081564,,1.0
low,23,19,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.126046571382876,,1.0
low,23,20,baseline_no_fb,2,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.657129552281229,,1.0
low,23,21,baseline_no_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548687877786315,,1.0
low,23,22,baseline_no_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.632617198228087,,1.0
low,23,23,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966483977106412,,1.0
low,23,24,baseline_no_fb,2,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8253656912188708,,1.0
low,23,25,baseline_continuous_fb,1,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.005852825854539,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,23,26,baseline_continuous_fb,1,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.876786438751159,,1.0
low,23,27,baseline_continuous_fb,1,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.5502147102707156,,1.0
low,23,28,baseline_continuous_fb,1,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.491785288368257,,1.0
low,23,29,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.043682431675346856,,1.0
low,23,30,baseline_continuous_fb,1,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.3628662375291904,,1.0
low,23,31,baseline_continuous_fb,1,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.8908472594307137,,1.0
low,23,32,baseline_continuous_fb,1,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.526861233460328,,1.0
low,23,33,baseline_continuous_fb,1,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7778170882486718,,1.0
low,23,34,baseline_continuous_fb,1,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6416788850566101,,1.0
low,23,35,baseline_continuous_fb,1,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.543791825794531,,1.0
low,23,36,baseline_continuous_fb,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5909781509221308,,1.0
low,23,37,baseline_continuous_fb,2,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2514622614959503,,1.0
low,23,38,baseline_continuous_fb,2,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0871438158983215,,1.0
low,23,39,baseline_continuous_fb,2,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.773491547886588,,1.0
low,23,40,baseline_continuous_fb,2,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.4072078568149085,,1.0
low,23,41,baseline_continuous_fb,2,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.057195035848679,,1.0
low,23,42,baseline_continuous_fb,2,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.071203062029179,,1.0
low,23,43,baseline_continuous_fb,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5271833081409079,,1.0
low,23,44,baseline_continuous_fb,2,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44246961479363905,,1.0
low,23,45,baseline_continuous_fb,2,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.017118487850313,,1.0
low,23,46,baseline_continuous_fb,2,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.9199847335026607,,1.0
low,23,47,baseline_continuous_fb,2,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.322706376413126,,1.0
low,23,48,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.892147726836078,,1.0
low,23,49,baseline_endpoint_fb,1,225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3679502681606204,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,23,50,baseline_endpoint_fb,1,135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.79541759752957,,1.0
low,23,51,baseline_endpoint_fb,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4503452868793674,,1.0
low,23,52,baseline_endpoint_fb,1,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.74983912014532,,1.0
low,23,53,baseline_endpoint_fb,1,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.120398677343092,,1.0
low,23,54,baseline_endpoint_fb,1,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25658610805479976,,1.0
low,23,55,baseline_endpoint_fb,1,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5542660985082489,,1.0
low,23,56,baseline_endpoint_fb,1,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.127158863031729,,1.0
low,23,57,baseline_endpoint_fb,1,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2856806756130412,,1.0
low,23,58,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.9923298224369415,,1.0
low,23,59,baseline_endpoint_fb,1,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.6071487959006725,,1.0
low,23,60,baseline_endpoint_fb,1,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.115765844796676,,1.0
low,23,61,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.915567238931436,,1.0
low,23,62,baseline_endpoint_fb,2,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.225728330229774,,1.0
low,23,63,baseline_endpoint_fb,2,135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.357020130748685,,1.0
low,23,64,baseline_endpoint_fb,2,225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3347280858364691,,1.0
low,23,65,baseline_endpoint_fb,2,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.933352353443386,,1.0
low,23,66,baseline_endpoint_fb,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.463457934728398,,1.0
low,23,67,baseline_endpoint_fb,2,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3099451357638995,,1.0
low,23,68,baseline_endpoint_fb,2,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5702033197343566,,1.0
low,23,69,baseline_endpoint_fb,2,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.129950883049533,,1.0
low,23,70,baseline_endpoint_fb,2,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.04102410751507851,,1.0
low,23,71,baseline_endpoint_fb,2,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.995327461871975,,1.0
low,23,72,baseline_endpoint_fb,2,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.116393034606216,,1.0
low,23,73,baseline_mixed_fb,1,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6724811025571674,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,23,74,baseline_mixed_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8264870101423062,,1.0
low,23,75,baseline_mixed_fb,1,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.185041087334364,,1.0
low,23,76,baseline_mixed_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03633238080168,,1.0
low,23,77,baseline_mixed_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.581854216494108,,1.0
low,23,78,baseline_mixed_fb,1,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.437308644123287,,1.0
low,23,79,baseline_mixed_fb,1,225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5110500825687219,,1.0
low,23,80,baseline_mixed_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5948363037933824,,1.0
low,23,81,baseline_mixed_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.981166634112653,,1.0
low,23,82,baseline_mixed_fb,1,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3178598343300965,,1.0
low,23,83,baseline_mixed_fb,1,135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7863170158921986,,1.0
low,23,84,baseline_mixed_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.356421458041993,,1.0
low,23,85,baseline_mixed_fb,2,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.934352980561938,,1.0
low,23,86,baseline_mixed_fb,2,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.668579121889283,,1.0
low,23,87,baseline_mixed_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4719825705046246,,1.0
low,23,88,baseline_mixed_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.875206243524569,,1.0
low,23,89,baseline_mixed_fb,2,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.00114959309649,,1.0
low,23,90,baseline_mixed_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9373085357387945,,1.0
low,23,91,baseline_mixed_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.529880726652833,,1.0
low,23,92,baseline_mixed_fb,2,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.030812119202856,,1.0
low,23,93,baseline_mixed_fb,2,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9036963185688404,,1.0
low,23,94,baseline_mixed_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.637603076566117,,1.0
low,23,95,baseline_mixed_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08488701542124476,,1.0
low,23,96,baseline_mixed_fb,2,225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.479261403313524,,1.0
