condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,16,1,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4322647465555023,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,16,2,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.239453257542344,,1.0
low,16,3,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.744475259420648,,1.0
low,16,4,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.062956173603541,,1.0
low,16,5,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2357634923068956,,1.0
low,16,6,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606833501738821,,1.0
low,16,7,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0616354528348753,,1.0
low,16,8,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4071231334500496,,1.0
low,16,9,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2108591042358934,,1.0
low,16,10,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.53194193205324,,1.0
low,16,11,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7753101809549485,,1.0
low,16,12,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.14558025444599,,1.0
low,16,13,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.152352575578562,,1.0
low,16,14,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.811140798514468,,1.0
low,16,15,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328907941904982,,1.0
