condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,26,1,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8708142145337416,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,26,2,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7050757749679715,,1.0
high,26,3,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.667684639463307,,1.0
high,26,4,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.574109973787829,,1.0
high,26,5,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.670689988565617,,1.0
high,26,6,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.565672963940944,,1.0
high,26,7,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4081357955481706,,1.0
high,26,8,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.840247604107121,,1.0
high,26,9,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.159783280263738,,1.0
high,26,10,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510189377496786,,1.0
high,26,11,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.45188881469889,,1.0
high,26,12,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724996362090265,,1.0
high,26,13,baseline_no_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5978528778152143,,1.0
high,26,14,baseline_no_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.999646884338611,,1.0
high,26,15,baseline_no_fb,2,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.420183957928446,,1.0
high,26,16,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.969049835957403,,1.0
high,26,17,baseline_no_fb,2,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.78213612827049,,1.0
high,26,18,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.269999245291846,,1.0
high,26,19,baseline_no_fb,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2099409287269063,,1.0
high,26,20,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5148212845998055,,1.0
high,26,21,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.341066802461459,,1.0
high,26,22,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406962814348188,,1.0
high,26,23,baseline_no_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6705551640371552,,1.0
high,26,24,baseline_no_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.067897392889302,,1.0
high,26,25,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4608882400317798,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,26,26,baseline_continuous_fb,1,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.930684267893188,,1.0
high,26,27,baseline_continuous_fb,1,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-24.68434191280799,,1.0
high,26,28,baseline_continuous_fb,1,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.93467119823317,,1.0
high,26,29,baseline_continuous_fb,1,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.280197745933542,,1.0
high,26,30,baseline_continuous_fb,1,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.824925436642465,,1.0
high,26,31,baseline_continuous_fb,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-19.678383036889862,,1.0
high,26,32,baseline_continuous_fb,1,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.2846760888230273,,1.0
high,26,33,baseline_continuous_fb,1,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6418193583465284,,1.0
high,26,34,baseline_continuous_fb,1,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.751504204722295,,1.0
high,26,35,baseline_continuous_fb,1,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.33180482276443,,1.0
high,26,36,baseline_continuous_fb,1,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.291499939862916,,1.0
high,26,37,baseline_continuous_fb,2,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.529894278654448,,1.0
high,26,38,baseline_continuous_fb,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.844875275411959,,1.0
high,26,39,baseline_continuous_fb,2,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.359362296363314,,1.0
high,26,40,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.394276132663377,,1.0
high,26,41,baseline_continuous_fb,2,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7896996728306025,,1.0
high,26,42,baseline_continuous_fb,2,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4097718698350707,,1.0
high,26,43,baseline_continuous_fb,2,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.761770240850852,,1.0
high,26,44,baseline_continuous_fb,2,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.110066872549407,,1.0
high,26,45,baseline_continuous_fb,2,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.716028179076105,,1.0
high,26,46,baseline_continuous_fb,2,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5799707092243735,,1.0
high,26,47,baseline_continuous_fb,2,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.758661983925394,,1.0
high,26,48,baseline_continuous_fb,2,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4816321372149714,,1.0
high,26,49,baseline_endpoint_fb,1,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.106801934818346,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,26,50,baseline_endpoint_fb,1,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.3958446821128145,,1.0
high,26,51,baseline_endpoint_fb,1,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.430510208672405,,1.0
high,26,52,baseline_endpoint_fb,1,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8681650607319786,,1.0
high,26,53,baseline_endpoint_fb,1,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.722176458767057,,1.0
high,26,54,baseline_endpoint_fb,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.20842597894148,,1.0
high,26,55,baseline_endpoint_fb,1,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.42678768242925,,1.0
high,26,56,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-17.522717567872945,,1.0
high,26,57,baseline_endpoint_fb,1,225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.6816770164130537,,1.0
high,26,58,baseline_endpoint_fb,1,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.15293350552632,,1.0
