condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,11,1,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.233808117051569,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,11,2,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2278617245193526,,1.0
low,11,3,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.903545273491678,,1.0
low,11,4,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5895530262511639,,1.0
low,11,5,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5827759917727725,,1.0
low,11,6,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1048739822531575,,1.0
low,11,7,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6705842908246182,,1.0
low,11,8,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18646558011682102,,1.0
low,11,9,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.893836250116822,,1.0
low,11,10,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41923012421005995,,1.0
low,11,11,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.820927684521452,,1.0
low,11,12,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151040905777304,,1.0
low,11,13,baseline_no_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.147721712378088,,1.0
low,11,14,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7184667088662338,,1.0
low,11,15,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04263331356092903,,1.0
low,11,16,baseline_no_fb,2,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8113419756310676,,1.0
low,11,17,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.403454528160561,,1.0
low,11,18,baseline_no_fb,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8388924532286098,,1.0
low,11,19,baseline_no_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.865748053702081,,1.0
low,11,20,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.530962292661114,,1.0
low,11,21,baseline_no_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8400976751203886,,1.0
low,11,22,baseline_no_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.289808126115983,,1.0
low,11,23,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.099452924542911,,1.0
low,11,24,baseline_no_fb,2,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9535778771358832,,1.0
low,11,25,baseline_continuous_fb,1,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.114893810623326,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,11,26,baseline_continuous_fb,1,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5592270124585181,,1.0
low,11,27,baseline_continuous_fb,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0387319254231717,,1.0
low,11,28,baseline_continuous_fb,1,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.798552139558947,,1.0
low,11,29,baseline_continuous_fb,1,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0141266285494832,,1.0
low,11,30,baseline_continuous_fb,1,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.902543670249095,,1.0
low,11,31,baseline_continuous_fb,1,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8497397312956213,,1.0
low,11,32,baseline_continuous_fb,1,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6426000110046904,,1.0
low,11,33,baseline_continuous_fb,1,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1733830707864863,,1.0
low,11,34,baseline_continuous_fb,1,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6680435707461401,,1.0
low,11,35,baseline_continuous_fb,1,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.4097897208142234,,1.0
low,11,36,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.284489958125011,,1.0
low,11,37,baseline_continuous_fb,2,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.168531798962745,,1.0
