condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,7,1,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.528674304298777,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,7,2,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.383749460780975,,1.0
high,7,3,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6822108771965545,,1.0
high,7,4,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0953505203035885,,1.0
high,7,5,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.434430249142142,,1.0
high,7,6,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6517399157562305,,1.0
high,7,7,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.396150623249611,,1.0
high,7,8,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1201936462649407,,1.0
high,7,9,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.141644551276519,,1.0
high,7,10,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.608250484690615,,1.0
high,7,11,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.563392455625904,,1.0
high,7,12,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.859559245817657,,1.0
high,7,13,baseline_no_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6564928003251875,,1.0
high,7,14,baseline_no_fb,2,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.226043406044376,,1.0
high,7,15,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.260896902380251,,1.0
high,7,16,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.43368561198998,,1.0
high,7,17,baseline_no_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.875691074700338,,1.0
high,7,18,baseline_no_fb,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.222977226505492,,1.0
high,7,19,baseline_no_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1101146689131935,,1.0
high,7,20,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.754459374257358,,1.0
high,7,21,baseline_no_fb,2,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7690160411725069,,1.0
high,7,22,baseline_no_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4226308175524074,,1.0
high,7,23,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.969722244867514,,1.0
high,7,24,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75263720382463,,1.0
high,7,25,baseline_continuous_fb,1,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.042724960938997,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,7,26,baseline_continuous_fb,1,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.3575513633872465,,1.0
high,7,27,baseline_continuous_fb,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.579568562702878,,1.0
high,7,28,baseline_continuous_fb,1,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.621467139477044,,1.0
high,7,29,baseline_continuous_fb,1,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.633366242458704,,1.0
high,7,30,baseline_continuous_fb,1,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0671073654448568,,1.0
high,7,31,baseline_continuous_fb,1,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.196032740236404,,1.0
high,7,32,baseline_continuous_fb,1,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.39205029047313,,1.0
high,7,33,baseline_continuous_fb,1,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.962483088350115,,1.0
high,7,34,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.010226054454044,,1.0
high,7,35,baseline_continuous_fb,1,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.119570595991949,,1.0
high,7,36,baseline_continuous_fb,1,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9006192732398317,,1.0
high,7,37,baseline_continuous_fb,2,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.57988433373997,,1.0
high,7,38,baseline_continuous_fb,2,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.17161035239323,,1.0
high,7,39,baseline_continuous_fb,2,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-13.772678393450601,,1.0
high,7,40,baseline_continuous_fb,2,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.2463118698059197,,1.0
high,7,41,baseline_continuous_fb,2,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.234326429965428,,1.0
high,7,42,baseline_continuous_fb,2,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.589580459933002,,1.0
high,7,43,baseline_continuous_fb,2,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.482791194162132,,1.0
high,7,44,baseline_continuous_fb,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.036449330723666,,1.0
high,7,45,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-27.664888859564883,,1.0
high,7,46,baseline_continuous_fb,2,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.126209003784933,,1.0
high,7,47,baseline_continuous_fb,2,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.854706370170261,,1.0
high,7,48,baseline_continuous_fb,2,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.038025931482576,,1.0
high,7,49,baseline_endpoint_fb,1,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6673931227186156,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,7,50,baseline_endpoint_fb,1,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0300566413706802,,1.0
high,7,51,baseline_endpoint_fb,1,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.155111129027324,,1.0
high,7,52,baseline_endpoint_fb,1,135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.041059718707016,,1.0
high,7,53,baseline_endpoint_fb,1,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-16.081696466857068,,1.0
high,7,54,baseline_endpoint_fb,1,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.97742973952606,,1.0
high,7,55,baseline_endpoint_fb,1,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.366296076654339,,1.0
high,7,56,baseline_endpoint_fb,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.780850499746185,,1.0
