condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,14,1,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.840508349210618,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,14,2,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.457809980584422,,1.0
high,14,3,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.96196253873422,,1.0
high,14,4,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.917717801648676,,1.0
high,14,5,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.126886519160958,,1.0
high,14,6,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.765023825792081,,1.0
high,14,7,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.985782895410743,,1.0
high,14,8,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.012791183602992,,1.0
high,14,9,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1589902846866178,,1.0
high,14,10,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12395922950914381,,1.0
high,14,11,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1368305118625792,,1.0
high,14,12,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.413567681069709,,1.0
high,14,13,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.823757051759173,,1.0
high,14,14,baseline_no_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.44791873895244,,1.0
high,14,15,baseline_no_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200978651809341,,1.0
high,14,16,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6638950279527984,,1.0
high,14,17,baseline_no_fb,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.144410999433894,,1.0
high,14,18,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.561070123671693,,1.0
high,14,19,baseline_no_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.762060560388132,,1.0
high,14,20,baseline_no_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.316486367677511,,1.0
high,14,21,baseline_no_fb,2,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.362941669850889,,1.0
high,14,22,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.682821228467908,,1.0
high,14,23,baseline_no_fb,2,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0347049834192,,1.0
high,14,24,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3785098465450183,,1.0
high,14,25,baseline_continuous_fb,1,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.130136693450046,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,14,26,baseline_continuous_fb,1,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.569172420499963,,1.0
high,14,27,baseline_continuous_fb,1,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8008300403077313,,1.0
high,14,28,baseline_continuous_fb,1,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.7829784164697235,,1.0
high,14,29,baseline_continuous_fb,1,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.18173090420084,,1.0
high,14,30,baseline_continuous_fb,1,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.380375107675217,,1.0
high,14,31,baseline_continuous_fb,1,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.030302992789426,,1.0
high,14,32,baseline_continuous_fb,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.710667091111064,,1.0
high,14,33,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.209990823791909,,1.0
high,14,34,baseline_continuous_fb,1,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.62304819472952,,1.0
high,14,35,baseline_continuous_fb,1,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.539053576681477,,1.0
high,14,36,baseline_continuous_fb,1,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.455981371974262,,1.0
high,14,37,baseline_continuous_fb,2,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.082998164263802,,1.0
high,14,38,baseline_continuous_fb,2,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.6359265713634477,,1.0
high,14,39,baseline_continuous_fb,2,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-18.956582073494236,,1.0
high,14,40,baseline_continuous_fb,2,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-16.05751674147375,,1.0
high,14,41,baseline_continuous_fb,2,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.244574720902083,,1.0
high,14,42,baseline_continuous_fb,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.318259339554936,,1.0
high,14,43,baseline_continuous_fb,2,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.048758363971668,,1.0
high,14,44,baseline_continuous_fb,2,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4070716222854026,,1.0
high,14,45,baseline_continuous_fb,2,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8571673982591442,,1.0
high,14,46,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.678048134021955,,1.0
high,14,47,baseline_continuous_fb,2,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.3659503912897324,,1.0
high,14,48,baseline_continuous_fb,2,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.49905453003457,,1.0
high,14,49,baseline_endpoint_fb,1,225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-16.76296051842771,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,14,50,baseline_endpoint_fb,1,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.727633032441066,,1.0
high,14,51,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9928718548157542,,1.0
high,14,52,baseline_endpoint_fb,1,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.746525839563297,,1.0
high,14,53,baseline_endpoint_fb,1,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.707753164512491,,1.0
high,14,54,baseline_endpoint_fb,1,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.727551702086306,,1.0
high,14,55,baseline_endpoint_fb,1,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.241128170690051,,1.0
high,14,56,baseline_endpoint_fb,1,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.389272854827333,,1.0
high,14,57,baseline_endpoint_fb,1,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3621799694122256,,1.0
high,14,58,baseline_endpoint_fb,1,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.44196653741313,,1.0
high,14,59,baseline_endpoint_fb,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.401109626678732,,1.0
high,14,60,baseline_endpoint_fb,1,135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.997547555404733,,1.0
high,14,61,baseline_endpoint_fb,2,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7107034371481282,,1.0
high,14,62,baseline_endpoint_fb,2,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.31906481966199,,1.0
high,14,63,baseline_endpoint_fb,2,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.649430669535249,,1.0
high,14,64,baseline_endpoint_fb,2,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.059169812738013,,1.0
high,14,65,baseline_endpoint_fb,2,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.080910111143286,,1.0
high,14,66,baseline_endpoint_fb,2,225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.9057067442014906,,1.0
high,14,67,baseline_endpoint_fb,2,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.700695059177654,,1.0
high,14,68,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.604667077726603,,1.0
high,14,69,baseline_endpoint_fb,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.1005386682253,,1.0
high,14,70,baseline_endpoint_fb,2,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-17.764516030697706,,1.0
high,14,71,baseline_endpoint_fb,2,135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.871996367495068,,1.0
high,14,72,baseline_endpoint_fb,2,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6048349276658556,,1.0
high,14,73,baseline_mixed_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.125634665011344,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,14,74,baseline_mixed_fb,1,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.064828077081515,,1.0
high,14,75,baseline_mixed_fb,1,135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.159028659227946,,1.0
high,14,76,baseline_mixed_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2666816313237526,,1.0
high,14,77,baseline_mixed_fb,1,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.8029425205429574,,1.0
high,14,78,baseline_mixed_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9064424713096155,,1.0
high,14,79,baseline_mixed_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4859190681248966,,1.0
high,14,80,baseline_mixed_fb,1,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.318682447473222,,1.0
high,14,81,baseline_mixed_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.694596283449936,,1.0
high,14,82,baseline_mixed_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.80965450239351,,1.0
high,14,83,baseline_mixed_fb,1,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.730748112879823,,1.0
high,14,84,baseline_mixed_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.501556286999925,,1.0
high,14,85,baseline_mixed_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34141204704704,,1.0
