condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,22,1,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.797705543806306,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,22,2,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06336520345619,,1.0
low,22,3,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.338057331854893,,1.0
low,22,4,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9651613067849281,,1.0
low,22,5,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25293940128932185,,1.0
low,22,6,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.125585650464079,,1.0
low,22,7,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8440641451571793,,1.0
low,22,8,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638970873579957,,1.0
low,22,9,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61510764521611,,1.0
low,22,10,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.518406841902385,,1.0
low,22,11,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1055385530842665,,1.0
low,22,12,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0779602457971076,,1.0
low,22,13,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0809954505989605,,1.0
low,22,14,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.44373498452308,,1.0
low,22,15,baseline_no_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261691864433016,,1.0
low,22,16,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127119768420157,,1.0
low,22,17,baseline_no_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.114076731753748,,1.0
low,22,18,baseline_no_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.814475494297465,,1.0
low,22,19,baseline_no_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5715668044231317,,1.0
low,22,20,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4880587194960797,,1.0
low,22,21,baseline_no_fb,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.479188385269607,,1.0
low,22,22,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0344220660119086,,1.0
low,22,23,baseline_no_fb,2,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.602863328737411,,1.0
low,22,24,baseline_no_fb,2,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712482626969969,,1.0
low,22,25,baseline_continuous_fb,1,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7158380552136154,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,22,26,baseline_continuous_fb,1,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.261459419216283,,1.0
low,22,27,baseline_continuous_fb,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3046042630506594,,1.0
low,22,28,baseline_continuous_fb,1,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0672781557316373,,1.0
low,22,29,baseline_continuous_fb,1,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.7621854306095996,,1.0
low,22,30,baseline_continuous_fb,1,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.9128174794572061,,1.0
low,22,31,baseline_continuous_fb,1,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.390766704109987,,1.0
low,22,32,baseline_continuous_fb,1,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.274104171953984,,1.0
low,22,33,baseline_continuous_fb,1,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4756913020751636,,1.0
low,22,34,baseline_continuous_fb,1,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8524289518289705,,1.0
low,22,35,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.33503200364472474,,1.0
low,22,36,baseline_continuous_fb,1,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.235668545974612,,1.0
low,22,37,baseline_continuous_fb,2,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1079168234870735,,1.0
low,22,38,baseline_continuous_fb,2,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.241842130742289,,1.0
low,22,39,baseline_continuous_fb,2,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.172915818093158,,1.0
low,22,40,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5456836220254564,,1.0
low,22,41,baseline_continuous_fb,2,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.052575542540378,,1.0
