condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,12,1,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.85514982172012,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,12,2,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9264388938921693,,1.0
high,12,3,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.47483146653172,,1.0
high,12,4,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.897866037433936,,1.0
high,12,5,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0645466953159533,,1.0
high,12,6,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.38621013683925,,1.0
high,12,7,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33573239202210214,,1.0
high,12,8,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.312588408379643,,1.0
high,12,9,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.295019064893186,,1.0
high,12,10,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.677997116929038,,1.0
high,12,11,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4373136256149355,,1.0
high,12,12,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.484538773752675,,1.0
high,12,13,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.293773441964383,,1.0
high,12,14,baseline_no_fb,2,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9048676983784797,,1.0
