condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,3,1,baseline_no_fb,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.918160761752175,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,3,2,baseline_no_fb,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780808161374328,,1.0
high,3,3,baseline_no_fb,1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.386082393071232,,1.0
high,3,4,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06823415628767705,,1.0
high,3,5,baseline_no_fb,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7325364649634367,,1.0
high,3,6,baseline_no_fb,1,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7280148760044334,,1.0
high,3,7,baseline_no_fb,1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3462955097938916,,1.0
high,3,8,baseline_no_fb,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.426116890191146,,1.0
high,3,9,baseline_no_fb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2279210654978017,,1.0
high,3,10,baseline_no_fb,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8505478156517654,,1.0
high,3,11,baseline_no_fb,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.609317782881261,,1.0
high,3,12,baseline_no_fb,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.350759903143084,,1.0
high,3,13,baseline_no_fb,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.914401123286225,,1.0
high,3,14,baseline_no_fb,2,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07704021248933776,,1.0
high,3,15,baseline_no_fb,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7942532858917022,,1.0
high,3,16,baseline_no_fb,2,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.229297159560053,,1.0
high,3,17,baseline_no_fb,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.997781557893315,,1.0
high,3,18,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37953209081912587,,1.0
high,3,19,baseline_no_fb,2,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.381545884305516,,1.0
high,3,20,baseline_no_fb,2,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.629515775006496,,1.0
high,3,21,baseline_no_fb,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455957665846958,,1.0
high,3,22,baseline_no_fb,2,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.004431108596243,,1.0
high,3,23,baseline_no_fb,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.577661756105762,,1.0
high,3,24,baseline_no_fb,2,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.534435865475613,,1.0
high,3,25,baseline_continuous_fb,1,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.219326370830027,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,3,26,baseline_continuous_fb,1,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.7548650394028,,1.0
high,3,27,baseline_continuous_fb,1,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-13.24455027468873,,1.0
high,3,28,baseline_continuous_fb,1,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.667054900706844,,1.0
high,3,29,baseline_continuous_fb,1,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17513380440411042,,1.0
high,3,30,baseline_continuous_fb,1,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.272615560193326,,1.0
high,3,31,baseline_continuous_fb,1,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.5513241084368845,,1.0
high,3,32,baseline_continuous_fb,1,180,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.60049795969743,,1.0
high,3,33,baseline_continuous_fb,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.569784623309246,,1.0
high,3,34,baseline_continuous_fb,1,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-13.571835607387172,,1.0
high,3,35,baseline_continuous_fb,1,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.518512234295696,,1.0
high,3,36,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.759604284316458,,1.0
high,3,37,baseline_continuous_fb,2,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.794066076908837,,1.0
high,3,38,baseline_continuous_fb,2,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.411680246363321,,1.0
high,3,39,baseline_continuous_fb,2,135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.724586884871744,,1.0
high,3,40,baseline_continuous_fb,2,225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.723997669892672,,1.0
high,3,41,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.477436064003628,,1.0
high,3,42,baseline_continuous_fb,2,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08620274997239288,,1.0
high,3,43,baseline_continuous_fb,2,105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.951252314093716,,1.0
high,3,44,baseline_continuous_fb,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.540702801900368,,1.0
high,3,45,baseline_continuous_fb,2,270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.281064942712124,,1.0
high,3,46,baseline_continuous_fb,2,315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.184818769409212,,1.0
high,3,47,baseline_continuous_fb,2,120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.912560670520925,,1.0
